"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"49055","GOBLES, MI",,"G",535,"G",2805,"G",11079,78,"GOBLES","MI","VAN BUREN"
"49056","GRAND JUNCTION, MI",,"G",169,"G",2020,"H",12127,24,"GRAND JUNCTION","MI","VAN BUREN"
"49057","HARTFORD, MI",,"G",811,"G",4402,"G",21264,88,"HARTFORD","MI","VAN BUREN"
"49058","HASTINGS, MI",,"G",5712,"G",49282,"G",205397,390,"HASTINGS","MI","BARRY"
"49060","HICKORY CORNERS, MI",,"H",119,"G",839,"G",4538,16,"HICKORY CORNERS","MI","BARRY"
"49061","JONES, MI",,"H",260,"H",906,"G",3070,26,"JONES","MI","CASS"
"49062","KENDALL, MI","A","D",0,"D",0,"D",0,2,"KENDALL","MI","VAN BUREN"
"49064","LAWRENCE, MI","F","S",0,"H",3600,"H",16471,39,"LAWRENCE","MI","VAN BUREN"
"49065","LAWTON, MI",,"G",883,"G",6415,"G",30417,81,"LAWTON","MI","VAN BUREN"
"49066","LEONIDAS, MI","A","S",0,"H",84,"G",526,6,"LEONIDAS","MI","SAINT JOSEPH"
"49067","MARCELLUS, MI",,"G",345,"G",2190,"G",9242,54,"MARCELLUS","MI","CASS"
"49068","MARSHALL, MI",,"G",5837,"G",55504,"G",216609,452,"MARSHALL","MI","CALHOUN"
"49070","MARTIN, MI",,"G",264,"G",1550,"G",7595,37,"MARTIN","MI","ALLEGAN"
"49071","MATTAWAN, MI",,"H",2492,"H",25143,"H",106116,153,"MATTAWAN","MI","VAN BUREN"
"49072","MENDON, MI",,"H",726,"H",7262,"H",31662,54,"MENDON","MI","SAINT JOSEPH"
"49073","NASHVILLE, MI",,"H",290,"H",1350,"H",7557,58,"NASHVILLE","MI","BARRY"
"49074","NAZARETH, MI",,"G",267,"G",1738,"G",6909,8,"NAZARETH","MI","KALAMAZOO"
"49075","NOTTAWA, MI",,"G",46,"G",477,"G",1751,5,"NOTTAWA","MI","SAINT JOSEPH"
"49076","OLIVET, MI",,"G",973,"G",4559,"G",22003,59,"OLIVET","MI","EATON"
"49077","OSHTEMO, MI","A","D",0,"D",0,"D",0,7,"OSHTEMO","MI","KALAMAZOO"
"49078","OTSEGO, MI","G","D",0,"D",0,"D",0,129,"OTSEGO","MI","ALLEGAN"
"49079","PAW PAW, MI",,"G",3334,"G",26804,"G",115817,261,"PAW PAW","MI","VAN BUREN"
"49080","PLAINWELL, MI",,"G",5170,"G",40863,"G",171901,286,"PLAINWELL","MI","ALLEGAN"
"49081","PORTAGE, MI",,"G",579,"G",2811,"G",11652,33,"PORTAGE","MI","KALAMAZOO"
"49082","QUINCY, MI",,"G",1101,"H",10316,"H",45790,95,"QUINCY","MI","BRANCH"
"49083","RICHLAND, MI",,"H",1594,"H",11983,"H",64563,176,"RICHLAND","MI","KALAMAZOO"
"49084","RIVERSIDE, MI",,"H",147,"H",2047,"G",8291,8,"RIVERSIDE","MI","BERRIEN"
"49085","SAINT JOSEPH, MI",,"H",14788,"H",173382,"H",726777,798,"SAINT JOSEPH","MI","BERRIEN"
"49087","SCHOOLCRAFT, MI",,"G",1410,"G",12103,"G",49717,116,"SCHOOLCRAFT","MI","KALAMAZOO"
"49088","SCOTTS, MI",,"H",123,"G",765,"G",3448,41,"SCOTTS","MI","KALAMAZOO"
"49089","SHERWOOD, MI","A","D",0,"D",0,"D",0,3,"SHERWOOD","MI","BRANCH"
"49090","SOUTH HAVEN, MI",,"G",4081,"G",32208,"G",134775,383,"SOUTH HAVEN","MI","VAN BUREN"
"49091","STURGIS, MI",,"G",7990,"G",67857,"G",288577,444,"STURGIS","MI","SAINT JOSEPH"
"49092","TEKONSHA, MI",,"G",447,"G",2089,"G",8899,39,"TEKONSHA","MI","CALHOUN"
"49093","THREE RIVERS, MI",,"G",6132,"G",58558,"G",244311,369,"THREE RIVERS","MI","SAINT JOSEPH"
"49094","UNION CITY, MI",,"G",422,"G",2515,"G",12123,58,"UNION CITY","MI","BRANCH"
"49095","VANDALIA, MI","B","D",0,"D",0,"D",0,13,"VANDALIA","MI","CASS"
"49096","VERMONTVILLE, MI",,"G",133,"G",1091,"G",6095,38,"VERMONTVILLE","MI","EATON"
"49097","VICKSBURG, MI",,"G",1493,"G",11977,"G",46285,142,"VICKSBURG","MI","KALAMAZOO"
"49098","WATERVLIET, MI",,"G",1252,"G",9316,"G",40623,102,"WATERVLIET","MI","BERRIEN"
"49099","WHITE PIGEON, MI",,"G",857,"G",7490,"G",30363,100,"WHITE PIGEON","MI","SAINT JOSEPH"
"49101","BARODA, MI",,"H",324,"H",2489,"H",11224,52,"BARODA","MI","BERRIEN"
"49102","BERRIEN CENTER, MI",,"H",254,"H",2157,"H",8709,19,"BERRIEN CENTER","MI","BERRIEN"
"49103","BERRIEN SPRINGS, MI",,"G",1767,"G",10260,"G",45414,183,"BERRIEN SPRINGS","MI","BERRIEN"
"49104","BERRIEN SPRINGS, MI","G","D",0,"D",0,"D",0,8,"BERRIEN SPRINGS","MI","BERRIEN"
"49106","BRIDGMAN, MI",,"G",2277,"G",44701,"G",165466,123,"BRIDGMAN","MI","BERRIEN"
"49107","BUCHANAN, MI",,"G",1572,"G",15946,"G",71205,150,"BUCHANAN","MI","BERRIEN"
"49111","EAU CLAIRE, MI",,"G",460,"G",3569,"G",15856,61,"EAU CLAIRE","MI","BERRIEN"
"49112","EDWARDSBURG, MI",,"G",1199,"G",8497,"G",38257,122,"EDWARDSBURG","MI","CASS"
"49113","GALIEN, MI","B","S",0,"H",560,"H",2447,16,"GALIEN","MI","BERRIEN"
"49115","HARBERT, MI",,"G",48,"G",203,"G",1296,18,"HARBERT","MI","BERRIEN"
"49116","LAKESIDE, MI",,"G",90,"G",581,"G",2930,15,"LAKESIDE","MI","BERRIEN"
"49117","NEW BUFFALO, MI",,"G",1217,"G",6110,"G",31992,176,"NEW BUFFALO","MI","BERRIEN"
"49119","NEW TROY, MI","C","D",0,"D",0,"D",0,5,"NEW TROY","MI","BERRIEN"
"49120","NILES, MI",,"G",7644,"G",58969,"G",245132,635,"NILES","MI","BERRIEN"
"49125","SAWYER, MI",,"G",558,"G",3541,"G",16298,65,"SAWYER","MI","BERRIEN"
"49126","SODUS, MI",,"G",190,"G",1347,"G",8648,17,"SODUS","MI","BERRIEN"
"49127","STEVENSVILLE, MI",,"G",2806,"G",20216,"G",87388,262,"STEVENSVILLE","MI","BERRIEN"
"49128","THREE OAKS, MI",,"G",360,"G",3025,"G",11148,81,"THREE OAKS","MI","BERRIEN"
"49129","UNION PIER, MI",,"G",144,"G",760,"G",4033,34,"UNION PIER","MI","BERRIEN"
"49130","UNION, MI",,"G",145,"G",1087,"G",4448,27,"UNION","MI","CASS"
"49201","JACKSON, MI",,"G",16813,"G",207839,"G",884532,785,"JACKSON","MI","JACKSON"
"49202","JACKSON, MI",,"G",13087,"G",87063,"G",359299,776,"JACKSON","MI","JACKSON"
"49203","JACKSON, MI",,"G",9079,"G",95401,"G",381655,607,"JACKSON","MI","JACKSON"
"49204","JACKSON, MI",,"H",773,"H",12303,"G",60857,40,"JACKSON","MI","JACKSON"
"49220","ADDISON, MI",,"H",319,"G",2037,"G",9352,50,"ADDISON","MI","LENAWEE"
"49221","ADRIAN, MI",,"G",13996,"G",106713,"G",448899,833,"ADRIAN","MI","LENAWEE"
"49224","ALBION, MI",,"G",3537,"G",28589,"G",119256,200,"ALBION","MI","CALHOUN"
"49227","ALLEN, MI",,"G",60,"G",257,"G",1155,16,"ALLEN","MI","HILLSDALE"
"49228","BLISSFIELD, MI",,"G",1245,"G",10197,"G",45037,128,"BLISSFIELD","MI","LENAWEE"
"49229","BRITTON, MI",,"G",86,"G",615,"G",2846,27,"BRITTON","MI","LENAWEE"
"49230","BROOKLYN, MI",,"G",1602,"G",10298,"G",46133,186,"BROOKLYN","MI","JACKSON"
"49232","CAMDEN, MI",,"G",123,"G",742,"G",3370,25,"CAMDEN","MI","HILLSDALE"
"49233","CEMENT CITY, MI","E","S",0,"H",2816,"H",13383,41,"CEMENT CITY","MI","LENAWEE"
"49234","CLARKLAKE, MI",,"G",449,"G",2689,"G",13801,47,"CLARKLAKE","MI","JACKSON"
"49235","CLAYTON, MI",,"H",100,"G",589,"G",2659,22,"CLAYTON","MI","LENAWEE"
"49236","CLINTON, MI",,"G",911,"G",7004,"G",28704,80,"CLINTON","MI","LENAWEE"
"49237","CONCORD, MI",,"G",248,"G",2099,"G",10842,46,"CONCORD","MI","JACKSON"
"49238","DEERFIELD, MI",,"G",66,"H",442,"H",1783,18,"DEERFIELD","MI","LENAWEE"
"49239","FRONTIER, MI","A","D",0,"D",0,"D",0,3,"FRONTIER","MI","HILLSDALE"
"49240","GRASS LAKE, MI",,"G",1055,"G",18450,"G",60720,109,"GRASS LAKE","MI","JACKSON"
"49241","HANOVER, MI",,"G",99,"G",529,"G",2381,28,"HANOVER","MI","JACKSON"
"49242","HILLSDALE, MI",,"G",4614,"G",35374,"G",156066,342,"HILLSDALE","MI","HILLSDALE"
"49245","HOMER, MI",,"G",1022,"H",9932,"H",47587,63,"HOMER","MI","CALHOUN"
"49246","HORTON, MI",,"G",263,"G",2080,"G",11308,33,"HORTON","MI","JACKSON"
"49247","HUDSON, MI",,"H",1128,"H",7598,"H",32495,107,"HUDSON","MI","LENAWEE"
"49248","JASPER, MI","B","S",0,"H",230,"H",1049,10,"JASPER","MI","LENAWEE"
"49249","JEROME, MI",,"H",77,"G",309,"H",1924,16,"JEROME","MI","HILLSDALE"
"49250","JONESVILLE, MI",,"G",2668,"G",21110,"G",82305,142,"JONESVILLE","MI","HILLSDALE"
"49251","LESLIE, MI",,"G",451,"H",3002,"G",12038,75,"LESLIE","MI","INGHAM"
"49252","LITCHFIELD, MI",,"G",1916,"G",22402,"G",90841,59,"LITCHFIELD","MI","HILLSDALE"
"49253","MANITOU BEACH, MI",,"G",197,"G",871,"G",5077,33,"MANITOU BEACH","MI","LENAWEE"
"49254","MICHIGAN CENTER, MI",,"H",896,"H",8974,"H",31200,77,"MICHIGAN CENTER","MI","JACKSON"
"49255","MONTGOMERY, MI",,"G",13,"G",64,"G",630,6,"MONTGOMERY","MI","BRANCH"
"49256","MORENCI, MI",,"G",326,"H",2482,"H",10164,51,"MORENCI","MI","LENAWEE"
"49257","MOSCOW, MI","A","D",0,"D",0,"D",0,1,"MOSCOW","MI","HILLSDALE"
"49258","MOSHERVILLE, MI","A","D",0,"D",0,"D",0,2,"MOSHERVILLE","MI","HILLSDALE"
"49259","MUNITH, MI","C","D",0,"D",0,"D",0,22,"MUNITH","MI","JACKSON"
"49261","NAPOLEON, MI",,"H",238,"G",1931,"G",8367,26,"NAPOLEON","MI","JACKSON"
"49262","NORTH ADAMS, MI","B","S",0,"G",160,"H",830,13,"NORTH ADAMS","MI","HILLSDALE"
"49264","ONONDAGA, MI","C","D",0,"D",0,"D",0,16,"ONONDAGA","MI","INGHAM"
"49265","ONSTED, MI",,"G",342,"G",3628,"G",14080,58,"ONSTED","MI","LENAWEE"
"49266","OSSEO, MI",,"G",115,"G",835,"G",4054,29,"OSSEO","MI","HILLSDALE"
"49267","OTTAWA LAKE, MI",,"G",909,"G",7044,"G",33429,93,"OTTAWA LAKE","MI","MONROE"
"49268","PALMYRA, MI",,"G",38,"G",305,"G",1179,11,"PALMYRA","MI","LENAWEE"
"49269","PARMA, MI",,"G",1626,"H",24512,"G",116741,52,"PARMA","MI","JACKSON"
"49270","PETERSBURG, MI",,"H",454,"H",4349,"H",18649,57,"PETERSBURG","MI","MONROE"
"49271","PITTSFORD, MI",,"G",98,"G",511,"G",2865,23,"PITTSFORD","MI","HILLSDALE"
"49272","PLEASANT LAKE, MI",,"G",137,"H",767,"H",3578,17,"PLEASANT LAKE","MI","JACKSON"
"49274","READING, MI",,"G",235,"G",1410,"G",6153,43,"READING","MI","HILLSDALE"
"49276","RIGA, MI","B","D",0,"D",0,"D",0,9,"RIGA","MI","LENAWEE"
"49277","RIVES JUNCTION, MI",,"G",164,"G",1130,"G",5041,25,"RIVES JUNCTION","MI","JACKSON"
"49279","SAND CREEK, MI",,"G",14,"G",172,"G",641,5,"SAND CREEK","MI","LENAWEE"
"49281","SOMERSET, MI","A","D",0,"D",0,"D",0,2,"SOMERSET","MI","HILLSDALE"
"49282","SOMERSET CENTER, MI",,"G",79,"G",318,"G",1519,14,"SOMERSET CENTER","MI","HILLSDALE"
"49283","SPRING ARBOR, MI",,"H",2215,"H",11513,"H",48490,65,"SPRING ARBOR","MI","JACKSON"
"49284","SPRINGPORT, MI",,"G",166,"G",1468,"G",6776,31,"SPRINGPORT","MI","JACKSON"
"49285","STOCKBRIDGE, MI",,"G",416,"G",2682,"G",12412,85,"STOCKBRIDGE","MI","INGHAM"
"49286","TECUMSEH, MI",,"G",3601,"G",30905,"G",121617,310,"TECUMSEH","MI","LENAWEE"
"49287","TIPTON, MI",,"H",90,"H",340,"H",1940,23,"TIPTON","MI","LENAWEE"
"49288","WALDRON, MI",,"G",66,"H",534,"G",2119,14,"WALDRON","MI","HILLSDALE"
"49289","WESTON, MI","B","D",0,"D",0,"D",0,2,"WESTON","MI","LENAWEE"
"49301","ADA, MI",,"G",2424,"G",23706,"G",110253,379,"ADA","MI","KENT"
"49302","ALTO, MI",,"H",895,"H",7537,"H",33746,122,"ALTO","MI","KENT"
"49303","BAILEY, MI",,"H",63,"G",360,"G",1499,15,"BAILEY","MI","MUSKEGON"
"49304","BALDWIN, MI",,"G",847,"G",4375,"G",20827,89,"BALDWIN","MI","LAKE"
"49305","BARRYTON, MI",,"G",128,"G",517,"G",2765,29,"BARRYTON","MI","MECOSTA"
"49306","BELMONT, MI",,"G",2266,"G",21675,"G",91411,198,"BELMONT","MI","KENT"
"49307","BIG RAPIDS, MI",,"G",7366,"G",48944,"G",224111,487,"BIG RAPIDS","MI","MECOSTA"
"49309","BITELY, MI","B","S",0,"G",176,"G",875,17,"BITELY","MI","NEWAYGO"
"49310","BLANCHARD, MI",,"G",192,"G",1285,"G",5640,30,"BLANCHARD","MI","ISABELLA"
"49311","BRADLEY, MI","B","S",0,"G",68,"G",355,5,"BRADLEY","MI","ALLEGAN"
"49312","BROHMAN, MI",,"G",20,"G",152,"G",438,5,"BROHMAN","MI","NEWAYGO"
"49314","BURNIPS, MI","B","D",0,"D",0,"D",0,3,"BURNIPS","MI","ALLEGAN"
"49315","BYRON CENTER, MI",,"G",10020,"G",80263,"G",365482,538,"BYRON CENTER","MI","KENT"
"49316","CALEDONIA, MI",,"G",6847,"G",65281,"G",280420,466,"CALEDONIA","MI","KENT"
"49317","CANNONSBURG, MI","B","D",0,"D",0,"D",0,3,"CANNONSBURG","MI","KENT"
"49318","CASNOVIA, MI",,"H",64,"G",349,"G",1481,11,"CASNOVIA","MI","MUSKEGON"
"49319","CEDAR SPRINGS, MI",,"G",2939,"G",19035,"G",86476,262,"CEDAR SPRINGS","MI","KENT"
"49320","CHIPPEWA LAKE, MI","A","D",0,"D",0,"D",0,2,"CHIPPEWA LAKE","MI","MECOSTA"
"49321","COMSTOCK PARK, MI",,"G",7423,"G",57050,"G",250576,401,"COMSTOCK PARK","MI","KENT"
"49322","CORAL, MI",,"G",18,"G",51,"G",628,5,"CORAL","MI","MONTCALM"
"49323","DORR, MI",,"H",778,"G",4758,"G",26895,126,"DORR","MI","ALLEGAN"
"49325","FREEPORT, MI",,"H",230,"G",1613,"G",6736,30,"FREEPORT","MI","BARRY"
"49326","GOWEN, MI",,"G",123,"G",463,"G",2500,35,"GOWEN","MI","KENT"
"49327","GRANT, MI",,"G",652,"G",4077,"G",19760,98,"GRANT","MI","NEWAYGO"
"49328","HOPKINS, MI",,"H",340,"G",2308,"G",12665,56,"HOPKINS","MI","ALLEGAN"
"49329","HOWARD CITY, MI",,"G",827,"G",5237,"G",22552,92,"HOWARD CITY","MI","MONTCALM"
"49330","KENT CITY, MI",,"G",638,"G",6455,"G",29258,66,"KENT CITY","MI","KENT"
"49331","LOWELL, MI",,"G",3304,"G",21603,"G",92956,303,"LOWELL","MI","KENT"
"49332","MECOSTA, MI",,"G",193,"G",1362,"G",5733,39,"MECOSTA","MI","MECOSTA"
"49333","MIDDLEVILLE, MI",,"G",2127,"G",19361,"G",83136,155,"MIDDLEVILLE","MI","BARRY"
"49335","MOLINE, MI",,"G",548,"G",3172,"G",16466,27,"MOLINE","MI","ALLEGAN"
"49336","MORLEY, MI",,"H",124,"G",756,"G",3785,34,"MORLEY","MI","MECOSTA"
"49337","NEWAYGO, MI",,"H",2130,"H",15475,"H",65067,194,"NEWAYGO","MI","NEWAYGO"
"49338","PARIS, MI","C","S",0,"S",0,"H",2667,24,"PARIS","MI","MECOSTA"
"49339","PIERSON, MI",,"G",126,"G",1214,"G",5790,22,"PIERSON","MI","MONTCALM"
"49340","REMUS, MI",,"H",952,"H",8829,"H",42671,58,"REMUS","MI","MECOSTA"
"49341","ROCKFORD, MI",,"G",5433,"G",36469,"G",166041,657,"ROCKFORD","MI","KENT"
"49342","RODNEY, MI",,"H",45,"G",189,"G",997,8,"RODNEY","MI","MECOSTA"
"49343","SAND LAKE, MI",,"G",206,"G",1173,"G",7065,62,"SAND LAKE","MI","KENT"
"49344","SHELBYVILLE, MI",,"G",207,"G",1069,"G",6227,43,"SHELBYVILLE","MI","ALLEGAN"
"49345","SPARTA, MI",,"G",3369,"G",28998,"G",129212,239,"SPARTA","MI","KENT"
"49346","STANWOOD, MI",,"G",791,"G",10424,"G",44947,64,"STANWOOD","MI","MECOSTA"
"49347","TRUFANT, MI",,"G",22,"G",95,"G",2032,11,"TRUFANT","MI","MONTCALM"
"49348","WAYLAND, MI",,"G",2721,"G",23746,"G",108964,244,"WAYLAND","MI","ALLEGAN"
"49349","WHITE CLOUD, MI",,"G",738,"G",4935,"G",21832,86,"WHITE CLOUD","MI","NEWAYGO"
"49351","ROCKFORD, MI","G","D",0,"D",0,"D",0,9,"ROCKFORD","MI","KENT"
"49355","ADA, MI","H","D",0,"D",0,"D",0,14,"ADA","MI","KENT"
"49356","ADA, MI","A","D",0,"D",0,"D",0,1,"ADA","MI","KENT"
"49401","ALLENDALE, MI",,"G",2547,"H",18312,"H",79015,212,"ALLENDALE","MI","OTTAWA"
"49402","BRANCH, MI","C","S",0,"G",291,"G",1518,12,"BRANCH","MI","MASON"
"49403","CONKLIN, MI","C","S",0,"G",1243,"G",6313,43,"CONKLIN","MI","OTTAWA"
"49404","COOPERSVILLE, MI",,"G",2329,"G",18142,"G",82413,206,"COOPERSVILLE","MI","OTTAWA"
"49405","CUSTER, MI",,"G",99,"G",347,"G",1493,18,"CUSTER","MI","MASON"
"49406","DOUGLAS, MI",,"G",698,"G",4086,"G",18859,84,"DOUGLAS","MI","ALLEGAN"
"49408","FENNVILLE, MI",,"G",622,"G",3480,"G",16821,93,"FENNVILLE","MI","ALLEGAN"
"49409","FERRYSBURG, MI",,"G",293,"G",3246,"G",14136,30,"FERRYSBURG","MI","OTTAWA"
"49410","FOUNTAIN, MI",,"G",80,"G",372,"G",1670,17,"FOUNTAIN","MI","MASON"
"49411","FREE SOIL, MI",,"G",55,"H",234,"G",1389,14,"FREE SOIL","MI","MASON"
"49412","FREMONT, MI",,"G",4626,"G",36904,"G",157753,329,"FREMONT","MI","NEWAYGO"
"49413","FREMONT, MI","G","D",0,"D",0,"D",0,3,"FREMONT","MI","NEWAYGO"
"49415","FRUITPORT, MI",,"G",746,"G",4166,"G",18113,110,"FRUITPORT","MI","MUSKEGON"
"49416","GLENN, MI",,"G",11,"S",0,"G",242,5,"GLENN","MI","ALLEGAN"
"49417","GRAND HAVEN, MI",,"G",13278,"G",112273,"G",477464,848,"GRAND HAVEN","MI","OTTAWA"
"49418","GRANDVILLE, MI",,"G",16358,"G",121436,"G",526586,988,"GRANDVILLE","MI","KENT"
"49419","HAMILTON, MI",,"G",1142,"G",10716,"G",49373,159,"HAMILTON","MI","ALLEGAN"
"49420","HART, MI",,"G",1469,"G",9457,"G",44728,152,"HART","MI","OCEANA"
"49421","HESPERIA, MI",,"G",326,"G",1377,"G",5875,60,"HESPERIA","MI","OCEANA"
"49422","HOLLAND, MI",,"G",828,"G",8826,"G",39477,23,"HOLLAND","MI","OTTAWA"
"49423","HOLLAND, MI",,"G",30425,"G",298394,"G",1251860,1306,"HOLLAND","MI","OTTAWA"
"49424","HOLLAND, MI",,"G",21274,"G",177482,"G",783727,1093,"HOLLAND","MI","OTTAWA"
"49425","HOLTON, MI",,"H",127,"G",570,"G",2813,27,"HOLTON","MI","MUSKEGON"
"49426","HUDSONVILLE, MI",,"G",7589,"G",63962,"G",286653,600,"HUDSONVILLE","MI","OTTAWA"
"49427","JAMESTOWN, MI","B","S",0,"G",332,"H",1438,12,"JAMESTOWN","MI","OTTAWA"
"49428","JENISON, MI",,"G",6143,"G",37912,"G",172570,537,"JENISON","MI","OTTAWA"
"49429","JENISON, MI",,"G",80,"H",694,"H",3153,13,"JENISON","MI","OTTAWA"
"49430","LAMONT, MI","B","D",0,"D",0,"D",0,2,"LAMONT","MI","OTTAWA"
"49431","LUDINGTON, MI",,"G",8418,"G",68321,"G",310893,580,"LUDINGTON","MI","MASON"
"49434","MACATAWA, MI",,"G",69,"H",356,"H",2056,6,"MACATAWA","MI","OTTAWA"
"49435","MARNE, MI",,"G",668,"G",6280,"G",28468,81,"MARNE","MI","OTTAWA"
"49436","MEARS, MI",,"G",238,"G",1108,"G",7514,62,"MEARS","MI","OCEANA"
"49437","MONTAGUE, MI",,"H",1316,"H",11027,"H",50745,104,"MONTAGUE","MI","MUSKEGON"
"49440","MUSKEGON, MI",,"G",1915,"G",18636,"G",79680,127,"MUSKEGON","MI","MUSKEGON"
"49441","MUSKEGON, MI",,"G",11123,"G",89693,"G",379372,710,"MUSKEGON","MI","MUSKEGON"
"49442","MUSKEGON, MI",,"G",11867,"G",111689,"G",470494,552,"MUSKEGON","MI","MUSKEGON"
"49443","MUSKEGON, MI",,"G",250,"G",2381,"G",10749,18,"MUSKEGON","MI","MUSKEGON"
"49444","MUSKEGON, MI",,"G",14988,"G",128766,"G",541411,711,"MUSKEGON","MI","MUSKEGON"
"49445","MUSKEGON, MI",,"G",2828,"G",18747,"G",84267,350,"MUSKEGON","MI","MUSKEGON"
"49446","NEW ERA, MI",,"G",310,"G",1796,"G",9202,40,"NEW ERA","MI","OCEANA"
"49448","NUNICA, MI",,"G",504,"G",3712,"G",17183,75,"NUNICA","MI","OTTAWA"
"49449","PENTWATER, MI",,"H",208,"G",947,"G",6443,76,"PENTWATER","MI","OCEANA"
"49450","PULLMAN, MI",,"H",177,"G",852,"G",3922,16,"PULLMAN","MI","ALLEGAN"
"49451","RAVENNA, MI",,"G",608,"G",6091,"G",25426,72,"RAVENNA","MI","MUSKEGON"
"49452","ROTHBURY, MI",,"H",355,"G",1608,"G",7424,20,"ROTHBURY","MI","OCEANA"
"49453","SAUGATUCK, MI",,"G",804,"G",3746,"G",23973,158,"SAUGATUCK","MI","ALLEGAN"
"49454","SCOTTVILLE, MI",,"G",404,"G",2505,"G",11023,88,"SCOTTVILLE","MI","MASON"
"49455","SHELBY, MI",,"G",1287,"G",10411,"G",47926,101,"SHELBY","MI","OCEANA"
"49456","SPRING LAKE, MI",,"G",5304,"G",48584,"G",205664,363,"SPRING LAKE","MI","OTTAWA"
"49457","TWIN LAKE, MI","E","S",0,"H",1600,"H",8319,78,"TWIN LAKE","MI","MUSKEGON"
"49458","WALHALLA, MI",,"G",46,"G",229,"G",1205,9,"WALHALLA","MI","MASON"
"49459","WALKERVILLE, MI",,"G",161,"G",879,"G",3844,11,"WALKERVILLE","MI","OCEANA"
"49460","WEST OLIVE, MI",,"G",833,"G",12346,"G",53108,114,"WEST OLIVE","MI","OTTAWA"
"49461","WHITEHALL, MI",,"G",3688,"G",40819,"G",171172,217,"WHITEHALL","MI","MUSKEGON"
"49464","ZEELAND, MI",,"G",15808,"G",154137,"G",729328,635,"ZEELAND","MI","OTTAWA"
"49468","GRANDVILLE, MI","C","D",0,"D",0,"D",0,8,"GRANDVILLE","MI","KENT"
"49501","GRAND RAPIDS, MI",,"G",2807,"G",39714,"G",161847,45,"GRAND RAPIDS","MI","KENT"
"49502","GRAND RAPIDS, MI","A","D",0,"D",0,"D",0,2,"GRAND RAPIDS","MI","KENT"
"49503","GRAND RAPIDS, MI",,"G",42612,"G",477211,"G",1939824,1567,"GRAND RAPIDS","MI","KENT"
"49504","GRAND RAPIDS, MI",,"G",15663,"G",128403,"G",545583,805,"GRAND RAPIDS","MI","KENT"
"49505","GRAND RAPIDS, MI",,"G",9319,"G",95432,"G",414995,498,"GRAND RAPIDS","MI","KENT"
"49506","GRAND RAPIDS, MI",,"G",10242,"G",77911,"G",323184,588,"GRAND RAPIDS","MI","KENT"
"49507","GRAND RAPIDS, MI",,"G",6864,"G",64730,"G",272554,380,"GRAND RAPIDS","MI","KENT"
"49508","GRAND RAPIDS, MI",,"G",16886,"H",194645,"G",684693,748,"GRAND RAPIDS","MI","KENT"
"49509","WYOMING, MI",,"G",13154,"G",120685,"G",503329,652,"WYOMING","MI","KENT"
"49510","GRAND RAPIDS, MI","B","D",0,"D",0,"D",0,3,"GRAND RAPIDS","MI","KENT"
"49512","GRAND RAPIDS, MI",,"G",45836,"G",468875,"G",1939671,1262,"GRAND RAPIDS","MI","KENT"
"49514","GRAND RAPIDS, MI",,"G",360,"G",2165,"G",9570,8,"GRAND RAPIDS","MI","KENT"
"49515","GRAND RAPIDS, MI","F","D",0,"D",0,"D",0,4,"GRAND RAPIDS","MI","KENT"
"49516","GRAND RAPIDS, MI",,"G",48,"G",236,"G",985,8,"GRAND RAPIDS","MI","KENT"
"49518","GRAND RAPIDS, MI","G","D",0,"D",0,"D",0,17,"GRAND RAPIDS","MI","KENT"
"49519","WYOMING, MI",,"G",4864,"G",43938,"G",189530,371,"WYOMING","MI","KENT"
"49523","GRAND RAPIDS, MI","A","D",0,"D",0,"D",0,2,"GRAND RAPIDS","MI","KENT"
"49525","GRAND RAPIDS, MI",,"G",12335,"G",137435,"G",607036,797,"GRAND RAPIDS","MI","KENT"
"49528","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,3,"GRAND RAPIDS","MI","KENT"
"49530","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,3,"GRAND RAPIDS","MI","KENT"
"49534","GRAND RAPIDS, MI",,"G",7091,"G",69375,"G",310927,401,"GRAND RAPIDS","MI","KENT"
"49544","GRAND RAPIDS, MI",,"G",15566,"G",169863,"G",724666,564,"GRAND RAPIDS","MI","KENT"
"49546","GRAND RAPIDS, MI",,"G",32262,"G",329112,"G",1356581,1350,"GRAND RAPIDS","MI","KENT"
"49548","GRAND RAPIDS, MI",,"G",16448,"G",166824,"G",724258,854,"GRAND RAPIDS","MI","KENT"
"49560","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,2,"GRAND RAPIDS","MI","KENT"
"49588","GRAND RAPIDS, MI",,"G",50,"G",854,"G",5499,5,"GRAND RAPIDS","MI","KENT"
"49601","CADILLAC, MI",,"G",11614,"G",92483,"G",395123,683,"CADILLAC","MI","WEXFORD"
"49610","ACME, MI",,"G",155,"G",796,"G",3823,26,"ACME","MI","GRAND TRAVERSE"
"49611","ALBA, MI",,"G",16,"G",64,"G",259,4,"ALBA","MI","ANTRIM"
"49612","ALDEN, MI",,"G",78,"G",632,"G",3700,33,"ALDEN","MI","ANTRIM"
"49613","ARCADIA, MI",,"H",35,"G",327,"G",3015,11,"ARCADIA","MI","MANISTEE"
"49614","BEAR LAKE, MI",,"G",378,"G",3013,"G",11728,63,"BEAR LAKE","MI","MANISTEE"
